,only_gen_code,question,ref_code,test_asserts,gen_code,time
457,"
def max_product(arr, n ):
    result = 0
    for i in range(n):
        for j in range(i+1, n):
            result = max(result, arr[i] * arr[j])
    return result
",Write a function to find the maximum product formed by multiplying numbers of an increasing subsequence of that array.,"def max_product(arr, n ): 
	mpis =[0] * (n) 
	for i in range(n): 
		mpis[i] = arr[i] 
	for i in range(1, n): 
		for j in range(i): 
			if (arr[i] > arr[j] and
					mpis[i] < (mpis[j] * arr[i])): 
						mpis[i] = mpis[j] * arr[i] 
	return max(mpis)","['assert max_product([3, 100, 4, 5, 150, 6], 6) == 45000 ', 'assert max_product([4, 42, 55, 68, 80], 5) == 50265600', 'assert max_product([10, 22, 9, 33, 21, 50, 41, 60], 8) == 21780000 ']","Python Function - Write a function to find the maximum product formed by multiplying numbers of an increasing subsequence of that array.
def max_product(arr, n ):
    result = 0
    for i in range(n):
        for j in range(i+1, n):
            result = max(result, arr[i] * arr[j])
    return result
",18.50978994369507
458,"
def max_profit(price, k):
    result = 0
    for i in range(len(price) - 1):
        if price[i] < price[i + 1]:
            result += price[i + 1] - price[i]
            k -= 1
            if k == 0:
                break

    return result
",Write a function to find the maximum profit earned from a maximum of k stock transactions,"def max_profit(price, k):
    n = len(price)
    final_profit = [[None for x in range(n)] for y in range(k + 1)]
    for i in range(k + 1):
        for j in range(n):
            if i == 0 or j == 0:
                final_profit[i][j] = 0
            else:
                max_so_far = 0
                for x in range(j):
                    curr_price = price[j] - price[x] + final_profit[i-1][x]
                    if max_so_far < curr_price:
                        max_so_far = curr_price
                final_profit[i][j] = max(final_profit[i][j-1], max_so_far)
    return final_profit[k][n-1]","['assert max_profit([1, 5, 2, 3, 7, 6, 4, 5], 3) == 10', 'assert max_profit([2, 4, 7, 5, 4, 3, 5], 2) == 7', 'assert max_profit([10, 6, 8, 4, 2], 2) == 2']","Python Function - Write a function to find the maximum profit earned from a maximum of k stock transactions
def max_profit(price, k):
    result = 0
    for i in range(len(price) - 1):
        if price[i] < price[i + 1]:
            result += price[i + 1] - price[i]
            k -= 1
            if k == 0:
                break

    return result
",27.31112813949585
459,"
def add_pairwise(test_tup):
    result = []
    for i in range(len(test_tup)):
        for j in range(i+1, len(test_tup)):
            result.append(test_tup[i] + test_tup[j])
    return result
",Write a function to find the pairwise addition of the elements of the given tuples.,"def add_pairwise(test_tup):
  res = tuple(i + j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ","['assert add_pairwise((1, 5, 7, 8, 10)) == (6, 12, 15, 18)', 'assert add_pairwise((2, 6, 8, 9, 11)) == (8, 14, 17, 20)', 'assert add_pairwise((3, 7, 9, 10, 12)) == (10, 16, 19, 22)']","Python Function - Write a function to find the pairwise addition of the elements of the given tuples.
def add_pairwise(test_tup):
    result = []
    for i in range(len(test_tup)):
        for j in range(i+1, len(test_tup)):
            result.append(test_tup[i] + test_tup[j])
    return result
",23.057279348373413
460,"
def find_remainder(arr, lens, n):
    result = 0
    for i in range(lens):
        result = result + arr[i]
    result = result % n
    return result
",Write a python function to find remainder of array multiplication divided by n.,"def find_remainder(arr, lens, n): 
    mul = 1
    for i in range(lens):  
        mul = (mul * (arr[i] % n)) % n 
    return mul % n ","['assert find_remainder([ 100, 10, 5, 25, 35, 14 ],6,11) ==9', 'assert find_remainder([1,1,1],3,1) == 0', 'assert find_remainder([1,2,1],3,2) == 0']","Python Function - Write a python function to find remainder of array multiplication divided by n.
def find_remainder(arr, lens, n):
    result = 0
    for i in range(lens):
        result = result + arr[i]
    result = result % n
    return result
",13.816180944442749
461,"
def check_Consecutive(l):
    result = True
    for i in range(len(l)-1):
        if l[i+1] != l[i]+1:
            result = False
            break
    return result
",Write a python function to check whether the given list contains consecutive numbers or not.,"def check_Consecutive(l): 
    return sorted(l) == list(range(min(l),max(l)+1)) ","['assert check_Consecutive([1,2,3,4,5]) == True', 'assert check_Consecutive([1,2,3,5,6]) == False', 'assert check_Consecutive([1,2,1]) == False']","Python Function - Write a python function to check whether the given list contains consecutive numbers or not.
def check_Consecutive(l):
    result = True
    for i in range(len(l)-1):
        if l[i+1] != l[i]+1:
            result = False
            break
    return result
",17.016711711883545
462,"
def tuple_intersection(test_list1, test_list2):
    result = ()
    for i in test_list1:
        for j in test_list2:
            if i == j:
                result += (i,)
    return result

",Write a function to find the tuple intersection of elements in the given tuple list irrespective of their order.,"def tuple_intersection(test_list1, test_list2):
  res = set([tuple(sorted(ele)) for ele in test_list1]) & set([tuple(sorted(ele)) for ele in test_list2])
  return (res)","['assert tuple_intersection([(3, 4), (5, 6), (9, 10), (4, 5)] , [(5, 4), (3, 4), (6, 5), (9, 11)]) == {(4, 5), (3, 4), (5, 6)}', 'assert tuple_intersection([(4, 1), (7, 4), (11, 13), (17, 14)] , [(1, 4), (7, 4), (16, 12), (10, 13)]) == {(4, 7), (1, 4)}', 'assert tuple_intersection([(2, 1), (3, 2), (1, 3), (1, 4)] , [(11, 2), (2, 3), (6, 2), (1, 3)]) == {(1, 3), (2, 3)}']","Python Function - Write a function to find the tuple intersection of elements in the given tuple list irrespective of their order.
def tuple_intersection(test_list1, test_list2):
    result = ()
    for i in test_list1:
        for j in test_list2:
            if i == j:
                result += (i,)
    return result

Python Function - Write a function to find the tuple intersection of elements in the given tuple list irrespective of their order.
def tuple_intersection(test_list1, test_list2):
    result = ()
    for i in test_list1:
        for j in test_list2:
            if i == j:
                result += (i,)
    return result
",48.336870193481445
463,"
def replace_char(str1,ch,newch):
    result = """"
    for i in range(len(str1)):
        if str1[i] == ch:
            result += newch
        else:
            result += str1[i]
    return result
",Write a function to replace characters in a string.,"def replace_char(str1,ch,newch):
 str2 = str1.replace(ch, newch)
 return str2","['assert replace_char(""polygon"",\'y\',\'l\')==(""pollgon"")', 'assert replace_char(""character"",\'c\',\'a\')==(""aharaater"")', 'assert replace_char(""python"",\'l\',\'a\')==(""python"")']","Python Function - Write a function to replace characters in a string.
def replace_char(str1,ch,newch):
    result = """"
    for i in range(len(str1)):
        if str1[i] == ch:
            result += newch
        else:
            result += str1[i]
    return result
",18.890413522720337
464,"
from collections import Counter
def sort_counter(dict1):
    result = []
    for key, value in dict1.items():
        result.append((key, value))
    result.sort(key=lambda x: x[1], reverse=True)
    return result
",Write a function to sort counter by value.,"from collections import Counter
def sort_counter(dict1):
 x = Counter(dict1)
 sort_counter=x.most_common()
 return sort_counter","[""assert sort_counter({'Math':81, 'Physics':83, 'Chemistry':87})==[('Chemistry', 87), ('Physics', 83), ('Math', 81)]"", ""assert sort_counter({'Math':400, 'Physics':300, 'Chemistry':250})==[('Math', 400), ('Physics', 300), ('Chemistry', 250)]"", ""assert sort_counter({'Math':900, 'Physics':1000, 'Chemistry':1250})==[('Chemistry', 1250), ('Physics', 1000), ('Math', 900)]""]","Python Function - Write a function to sort counter by value.
from collections import Counter
def sort_counter(dict1):
    result = []
    for key, value in dict1.items():
        result.append((key, value))
    result.sort(key=lambda x: x[1], reverse=True)
    return result
",20.185303211212158
465,"
def big_sum(nums):
    result = 0
    for i in range(len(nums)):
        if i == 0:
            result = nums[i]
        elif nums[i] > result:
            result = nums[i]
        elif nums[i] < result:
            result = nums[i]
    return result
",Write a python function to find the sum of the largest and smallest value in a given array.,"def big_sum(nums):
      sum= max(nums)+min(nums)
      return sum","['assert big_sum([1,2,3]) == 4', 'assert big_sum([-1,2,3,4]) == 3', 'assert big_sum([2,3,6]) == 8']","Python Function - Write a python function to find the sum of the largest and smallest value in a given array.
def big_sum(nums):
    result = 0
    for i in range(len(nums)):
        if i == 0:
            result = nums[i]
        elif nums[i] > result:
            result = nums[i]
        elif nums[i] < result:
            result = nums[i]
    return result
",29.1327965259552
466,"
def is_lower(string):
    result = True
    for i in string:
        if i.isupper():
            result = False
            break
    return result
",Write a python function to convert the given string to lower case.,"def is_lower(string):
  return (string.lower())","['assert is_lower(""InValid"") == ""invalid""', 'assert is_lower(""TruE"") == ""true""', 'assert is_lower(""SenTenCE"") == ""sentence""']","Python Function - Write a python function to convert the given string to lower case.
def is_lower(string):
    result = True
    for i in string:
        if i.isupper():
            result = False
            break
    return result
",11.891595125198364
467,"
import re
def remove_lowercase(str1):
    result = re.sub(r'[a-z]+', '', str1)
    return result
",Write a function to remove lowercase substrings from a given string.,"import re
def remove_lowercase(str1):
 remove_lower = lambda text: re.sub('[a-z]', '', text)
 result =  remove_lower(str1)
 return result","['assert remove_lowercase(""PYTHon"")==(\'PYTH\')', 'assert remove_lowercase(""FInD"")==(\'FID\')', 'assert remove_lowercase(""STRinG"")==(\'STRG\')']","Python Function - Write a function to remove lowercase substrings from a given string.
import re
def remove_lowercase(str1):
    result = re.sub(r'[a-z]+', '', str1)
    return result
",9.454590797424316
468,"
def first_Digit(n) :
    result = n % 10
    if result == 0 :
        result = n // 10
        result = result % 10
    return result
",Write a python function to find the first digit of a given number.,"def first_Digit(n) :  
    while n >= 10:  
        n = n / 10; 
    return int(n) ","['assert first_Digit(123) == 1', 'assert first_Digit(456) == 4', 'assert first_Digit(12) == 1']","Python Function - Write a python function to find the first digit of a given number.
def first_Digit(n) :
    result = n % 10
    if result == 0 :
        result = n // 10
        result = result % 10
    return result
",14.682404279708862
469,"
def get_max_occuring_char(str1):
    result = ''
    count = 0
    for i in str1:
        if str1.count(i) > count:
            count = str1.count(i)
            result = i
    return result
",Write a python function to find the maximum occurring character in a given string.,"def get_max_occuring_char(str1):
  ASCII_SIZE = 256
  ctr = [0] * ASCII_SIZE
  max = -1
  ch = ''
  for i in str1:
    ctr[ord(i)]+=1;
  for i in str1:
    if max < ctr[ord(i)]:
      max = ctr[ord(i)]
      ch = i
  return ch","['assert get_max_occuring_char(""data"") == ""a""', 'assert get_max_occuring_char(""create"") == ""e""', 'assert get_max_occuring_char(""brilliant girl"") == ""i""']","Python Function - Write a python function to find the maximum occurring character in a given string.
def get_max_occuring_char(str1):
    result = ''
    count = 0
    for i in str1:
        if str1.count(i) > count:
            count = str1.count(i)
            result = i
    return result
",19.330938816070557
470,"
def is_subset_sum(set, n, sum):
    if n == 0:
        return False
    if n < 0:
        return False
    if sum == 0:
        return True
    if set[n - 1] > sum:
        return is_subset_sum(set, n - 1, sum)
    return is_subset_sum(set, n - 1, sum) or is_subset_sum(set, n - 1, sum - set[n - 1])


Python Function - Write a function to determine if there is a subset of the given set
    return result
",Write a function to determine if there is a subset of the given set with sum equal to the given sum.,"def is_subset_sum(set, n, sum):
	if (sum == 0):
		return True
	if (n == 0):
		return False
	if (set[n - 1] > sum):
		return is_subset_sum(set, n - 1, sum)
	return is_subset_sum(set, n-1, sum) or is_subset_sum(set, n-1, sum-set[n-1])","['assert is_subset_sum([3, 34, 4, 12, 5, 2], 6, 9) == True', 'assert is_subset_sum([3, 34, 4, 12, 5, 2], 6, 30) == False', 'assert is_subset_sum([3, 34, 4, 12, 5, 2], 6, 15) == True']","Python Function - Write a function to determine if there is a subset of the given set with sum equal to the given sum.
def is_subset_sum(set, n, sum):
    if n == 0:
        return False
    if n < 0:
        return False
    if sum == 0:
        return True
    if set[n - 1] > sum:
        return is_subset_sum(set, n - 1, sum)
    return is_subset_sum(set, n - 1, sum) or is_subset_sum(set, n - 1, sum - set[n - 1])


Python Function - Write a function to determine if there is a subset of the given set
    return result
",48.57135820388794
471,"
import re 
def match(text):
    result = re.findall(r'[A-Z][a-z]+', text)
    return result
",Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.,"import re 
def match(text): 
		pattern = '[A-Z]+[a-z]+$'
		if re.search(pattern, text): 
				return('Yes') 
		else: 
				return('No') ","['assert match(""Geeks"") == \'Yes\'', 'assert match(""geeksforGeeks"") == \'Yes\'', 'assert match(""geeks"") == \'No\'']","Python Function - Write a function to find sequences of one upper case letter followed by lower case letters in the given string by using regex.
import re 
def match(text):
    result = re.findall(r'[A-Z][a-z]+', text)
    return result
",10.672846794128418
472,"
def first_Factorial_Divisible_Number(x):
    result = 1
    while True:
        if result % x == 0:
            break
        result += 1
    return result
",Write a python function to find the first natural number whose factorial is divisible by x.,"def first_Factorial_Divisible_Number(x): 
    i = 1;
    fact = 1; 
    for i in range(1,x): 
        fact = fact * i 
        if (fact % x == 0): 
            break
    return i ","['assert first_Factorial_Divisible_Number(10) == 5', 'assert first_Factorial_Divisible_Number(15) == 5', 'assert first_Factorial_Divisible_Number(5) == 4']","Python Function - Write a python function to find the first natural number whose factorial is divisible by x.
def first_Factorial_Divisible_Number(x):
    result = 1
    while True:
        if result % x == 0:
            break
        result += 1
    return result
",12.932537317276001
473,"
def remove_matching_tuple(test_list1, test_list2):
    result = []
    for i in test_list1:
        if i not in test_list2:
            result.append(i)
    return result
",Write a function to remove the matching tuples from the given two tuples.,"def remove_matching_tuple(test_list1, test_list2):
  res = [sub for sub in test_list1 if sub not in test_list2]
  return (res) ","[""assert remove_matching_tuple([('Hello', 'dude'), ('How', 'are'), ('you', '?')], [('Hello', 'dude'), ('How', 'are')]) == [('you', '?')]"", ""assert remove_matching_tuple([('Part', 'of'), ('the', 'journey'), ('is ', 'end')], [('Journey', 'the'), ('is', 'end')]) == [('Part', 'of'), ('the', 'journey'), ('is ', 'end')]"", ""assert remove_matching_tuple([('Its', 'been'), ('a', 'long'), ('day', 'without')], [('a', 'long'), ('my', 'friend')]) == [('Its', 'been'), ('day', 'without')]""]","Python Function - Write a function to remove the matching tuples from the given two tuples.
def remove_matching_tuple(test_list1, test_list2):
    result = []
    for i in test_list1:
        if i not in test_list2:
            result.append(i)
    return result
",14.353888273239136
474,"
def is_palindrome(n) :
    n = str(n)
    return n == n[::-1]

def largest_palindrome(arr) :
    result = 0
    for i in arr :
        if is_palindrome(i) and i > result :
            result = i
    return result
",Write a function to find the largest palindromic number in the given array.,"def is_palindrome(n) : 
	divisor = 1
	while (n / divisor >= 10) : 
		divisor *= 10
	while (n != 0) : 
		leading = n // divisor 
		trailing = n % 10
		if (leading != trailing) : 
			return False
		n = (n % divisor) // 10
		divisor = divisor // 100
	return True
def largest_palindrome(A, n) : 
	A.sort() 
	for i in range(n - 1, -1, -1) : 
		if (is_palindrome(A[i])) : 
			return A[i] 
	return -1","['assert largest_palindrome([1, 232, 54545, 999991], 4) == 54545', 'assert largest_palindrome([1, 2, 3, 4, 5, 50], 6) == 5', 'assert largest_palindrome([1, 3, 7, 9, 45], 5)  == 9']","Python Function - Write a function to find the largest palindromic number in the given array.
def is_palindrome(n) :
    n = str(n)
    return n == n[::-1]

def largest_palindrome(arr) :
    result = 0
    for i in arr :
        if is_palindrome(i) and i > result :
            result = i
    return result
",25.859972715377808
475,"
def nCr(n, r):
    result = 1
    for i in range(r):
        result *= (n - i)
        result /= (i + 1)
    return result
",Write a function to compute binomial probability for the given number.,"def nCr(n, r): 
	if (r > n / 2): 
		r = n - r 
	answer = 1 
	for i in range(1, r + 1): 
		answer *= (n - r + i) 
		answer /= i 
	return answer 
def binomial_probability(n, k, p): 
	return (nCr(n, k) * pow(p, k) *	pow(1 - p, n - k)) ","['assert binomial_probability(10, 5, 1.0/3) == 0.13656454808718185', 'assert binomial_probability(11, 6, 2.0/4) == 0.2255859375', 'assert binomial_probability(12, 7, 3.0/5) == 0.227030335488']","Python Function - Write a function to compute binomial probability for the given number.
def nCr(n, r):
    result = 1
    for i in range(r):
        result *= (n - i)
        result /= (i + 1)
    return result
",14.881294965744019
476,"
def sort_tuple(tup):
    result = sorted(tup, key=lambda x: x[1])
    return result

",Write a function to sort a list of tuples in increasing order by the last element in each tuple.,"def sort_tuple(tup): 
	lst = len(tup) 
	for i in range(0, lst): 
		for j in range(0, lst-i-1): 
			if (tup[j][-1] > tup[j + 1][-1]): 
				temp = tup[j] 
				tup[j]= tup[j + 1] 
				tup[j + 1]= temp 
	return tup","['assert sort_tuple([(1, 3), (3, 2), (2, 1)] ) == [(2, 1), (3, 2), (1, 3)]', 'assert sort_tuple([(2, 4), (3, 3), (1, 1)] ) == [(1, 1), (3, 3), (2, 4)]', 'assert sort_tuple([(3, 9), (6, 7), (4, 3)] ) == [(4, 3), (6, 7), (3, 9)]']","Python Function - Write a function to sort a list of tuples in increasing order by the last element in each tuple.
def sort_tuple(tup):
    result = sorted(tup, key=lambda x: x[1])
    return result

Python Function - Write a function to sort a list of tuples in increasing order by the last element in each tuple.
def sort_tuple(tup):
    result = sorted(tup, key=lambda x: x[1])
    return result
",29.302457094192505
477,"
import math
def area_pentagon(a):
    result = (5 * (a ** 2)) / (4 * math.tan(math.pi / 5))
    return result
",Write a function to find the area of a pentagon.,"import math
def area_pentagon(a):
  area=(math.sqrt(5*(5+2*math.sqrt(5)))*pow(a,2))/4.0
  return area","['assert area_pentagon(5)==43.01193501472417', 'assert area_pentagon(10)==172.0477400588967', 'assert area_pentagon(15)==387.10741513251753']","Python Function - Write a function to find the area of a pentagon.
import math
def area_pentagon(a):
    result = (5 * (a ** 2)) / (4 * math.tan(math.pi / 5))
    return result
",12.713420867919922
478,"
def frequency_Of_Largest(n,arr):
    result = 0
    for i in range(n):
        if arr[i] == max(arr):
            result += 1
    return result
",Write a python function to find the frequency of the largest value in a given array.,"def frequency_Of_Largest(n,arr): 
    mn = arr[0] 
    freq = 1
    for i in range(1,n): 
        if (arr[i] >mn): 
            mn = arr[i] 
            freq = 1
        elif (arr[i] == mn): 
            freq += 1
    return freq ","['assert frequency_Of_Largest(5,[1,2,3,4,4]) == 2', 'assert frequency_Of_Largest(3,[5,6,5]) == 1', 'assert frequency_Of_Largest(4,[2,7,7,7]) == 3']","Python Function - Write a python function to find the frequency of the largest value in a given array.
def frequency_Of_Largest(n,arr):
    result = 0
    for i in range(n):
        if arr[i] == max(arr):
            result += 1
    return result
",13.919324398040771
479,"
def extract_symmetric(test_list):
    result = []
    for i in range(len(test_list)):
        for j in range(i+1, len(test_list)):
            if test_list[i] == test_list[j]:
                result.append((test_list[i], test_list[j]))
    return result
",Write a function to extract all the pairs which are symmetric in the given tuple list.,"def extract_symmetric(test_list):
  temp = set(test_list) & {(b, a) for a, b in test_list}
  res = {(a, b) for a, b in temp if a < b}
  return (res) ","['assert extract_symmetric([(6, 7), (2, 3), (7, 6), (9, 8), (10, 2), (8, 9)] ) == {(8, 9), (6, 7)}', 'assert extract_symmetric([(7, 8), (3, 4), (8, 7), (10, 9), (11, 3), (9, 10)] ) == {(9, 10), (7, 8)}', 'assert extract_symmetric([(8, 9), (4, 5), (9, 8), (11, 10), (12, 4), (10, 11)] ) == {(8, 9), (10, 11)}']","Python Function - Write a function to extract all the pairs which are symmetric in the given tuple list.
def extract_symmetric(test_list):
    result = []
    for i in range(len(test_list)):
        for j in range(i+1, len(test_list)):
            if test_list[i] == test_list[j]:
                result.append((test_list[i], test_list[j]))
    return result
",26.898722648620605
480,"
import math
def sum_gp(a,n,r):
    result = 0
    for i in range(n):
        result += a
        a = a * r
    return result
",Write a function to find the sum of geometric progression series.,"import math
def sum_gp(a,n,r):
 total = (a * (1 - math.pow(r, n ))) / (1- r)
 return total","['assert sum_gp(1,5,2)==31', 'assert sum_gp(1,5,4)==341', 'assert sum_gp(2,6,3)==728']","Python Function - Write a function to find the sum of geometric progression series.
import math
def sum_gp(a,n,r):
    result = 0
    for i in range(n):
        result += a
        a = a * r
    return result
",13.720456838607788
481,"
def binary_search(item_list,item):
    result = False
    low = 0
    high = len(item_list)-1
    while low <= high:
        mid = (low+high)//2
        if item_list[mid] == item:
            result = True
            break
        elif item_list[mid] < item:
            low = mid+1
        else:
            high = mid-1
    return result


Python Function - Write a function to search an element in the given array by using linear search.
def linear_search(item_list,item):
    return result
",Write a function to search an element in the given array by using binary search.,"def binary_search(item_list,item):
	first = 0
	last = len(item_list)-1
	found = False
	while( first<=last and not found):
		mid = (first + last)//2
		if item_list[mid] == item :
			found = True
		else:
			if item < item_list[mid]:
				last = mid - 1
			else:
				first = mid + 1	
	return found","['assert binary_search([1,2,3,5,8], 6) == False', 'assert binary_search([7, 8, 9, 10, 13], 10) == True', 'assert binary_search([11, 13, 14, 19, 22, 36], 23) == False']","Python Function - Write a function to search an element in the given array by using binary search.
def binary_search(item_list,item):
    result = False
    low = 0
    high = len(item_list)-1
    while low <= high:
        mid = (low+high)//2
        if item_list[mid] == item:
            result = True
            break
        elif item_list[mid] < item:
            low = mid+1
        else:
            high = mid-1
    return result


Python Function - Write a function to search an element in the given array by using linear search.
def linear_search(item_list,item):
    return result
",47.89385914802551
482,"
import math
def calculate_polygons(startx, starty, endx, endy, radius):
    result = []
    for x in range(startx, endx):
        for y in range(starty, endy):
            result.append([(x, y), (x + radius, y), (x + radius, y + radius), (x, y + radius), (x - radius, y + radius), (x - radius, y)])
    return result
","Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.","import math
def calculate_polygons(startx, starty, endx, endy, radius):
    sl = (2 * radius) * math.tan(math.pi / 6)
    p = sl * 0.5
    b = sl * math.cos(math.radians(30))
    w = b * 2
    h = 2 * sl   
    startx = startx - w
    starty = starty - h
    endx = endx + w
    endy = endy + h
    origx = startx
    origy = starty
    xoffset = b
    yoffset = 3 * p
    polygons = []
    row = 1
    counter = 0
    while starty < endy:
        if row % 2 == 0:
            startx = origx + xoffset
        else:
            startx = origx
        while startx < endx:
            p1x = startx
            p1y = starty + p
            p2x = startx
            p2y = starty + (3 * p)
            p3x = startx + b
            p3y = starty + h
            p4x = startx + w
            p4y = starty + (3 * p)
            p5x = startx + w
            p5y = starty + p
            p6x = startx + b
            p6y = starty
            poly = [
                (p1x, p1y),
                (p2x, p2y),
                (p3x, p3y),
                (p4x, p4y),
                (p5x, p5y),
                (p6x, p6y),
                (p1x, p1y)]
            polygons.append(poly)
            counter += 1
            startx += w
        starty += yoffset
        row += 1
    return polygons","['assert calculate_polygons(1,1, 4, 4, 3)==[[(-5.0, -4.196152422706632), (-5.0, -0.7320508075688767), (-2.0, 1.0), (1.0, -0.7320508075688767), (1.0, -4.196152422706632), (-2.0, -5.928203230275509), (-5.0, -4.196152422706632)], [(1.0, -4.196152422706632), (1.0, -0.7320508075688767), (4.0, 1.0), (7.0, -0.7320508075688767), (7.0, -4.196152422706632), (4.0, -5.928203230275509), (1.0, -4.196152422706632)], [(7.0, -4.196152422706632), (7.0, -0.7320508075688767), (10.0, 1.0), (13.0, -0.7320508075688767), (13.0, -4.196152422706632), (10.0, -5.928203230275509), (7.0, -4.196152422706632)], [(-2.0, 1.0000000000000004), (-2.0, 4.464101615137755), (1.0, 6.196152422706632), (4.0, 4.464101615137755), (4.0, 1.0000000000000004), (1.0, -0.7320508075688767), (-2.0, 1.0000000000000004)], [(4.0, 1.0000000000000004), (4.0, 4.464101615137755), (7.0, 6.196152422706632), (10.0, 4.464101615137755), (10.0, 1.0000000000000004), (7.0, -0.7320508075688767), (4.0, 1.0000000000000004)], [(-5.0, 6.196152422706632), (-5.0, 9.660254037844387), (-2.0, 11.392304845413264), (1.0, 9.660254037844387), (1.0, 6.196152422706632), (-2.0, 4.464101615137755), (-5.0, 6.196152422706632)], [(1.0, 6.196152422706632), (1.0, 9.660254037844387), (4.0, 11.392304845413264), (7.0, 9.660254037844387), (7.0, 6.196152422706632), (4.0, 4.464101615137755), (1.0, 6.196152422706632)], [(7.0, 6.196152422706632), (7.0, 9.660254037844387), (10.0, 11.392304845413264), (13.0, 9.660254037844387), (13.0, 6.196152422706632), (10.0, 4.464101615137755), (7.0, 6.196152422706632)], [(-2.0, 11.392304845413264), (-2.0, 14.85640646055102), (1.0, 16.588457268119896), (4.0, 14.85640646055102), (4.0, 11.392304845413264), (1.0, 9.660254037844387), (-2.0, 11.392304845413264)], [(4.0, 11.392304845413264), (4.0, 14.85640646055102), (7.0, 16.588457268119896), (10.0, 14.85640646055102), (10.0, 11.392304845413264), (7.0, 9.660254037844387), (4.0, 11.392304845413264)]]', 'assert calculate_polygons(5,4,7,9,8)==[[(-11.0, -9.856406460551018), (-11.0, -0.6188021535170058), (-3.0, 4.0), (5.0, -0.6188021535170058), (5.0, -9.856406460551018), (-3.0, -14.475208614068023), (-11.0, -9.856406460551018)], [(5.0, -9.856406460551018), (5.0, -0.6188021535170058), (13.0, 4.0), (21.0, -0.6188021535170058), (21.0, -9.856406460551018), (13.0, -14.475208614068023), (5.0, -9.856406460551018)], [(21.0, -9.856406460551018), (21.0, -0.6188021535170058), (29.0, 4.0), (37.0, -0.6188021535170058), (37.0, -9.856406460551018), (29.0, -14.475208614068023), (21.0, -9.856406460551018)], [(-3.0, 4.0), (-3.0, 13.237604307034012), (5.0, 17.856406460551018), (13.0, 13.237604307034012), (13.0, 4.0), (5.0, -0.6188021535170058), (-3.0, 4.0)], [(13.0, 4.0), (13.0, 13.237604307034012), (21.0, 17.856406460551018), (29.0, 13.237604307034012), (29.0, 4.0), (21.0, -0.6188021535170058), (13.0, 4.0)], [(-11.0, 17.856406460551018), (-11.0, 27.09401076758503), (-3.0, 31.712812921102035), (5.0, 27.09401076758503), (5.0, 17.856406460551018), (-3.0, 13.237604307034012), (-11.0, 17.856406460551018)], [(5.0, 17.856406460551018), (5.0, 27.09401076758503), (13.0, 31.712812921102035), (21.0, 27.09401076758503), (21.0, 17.856406460551018), (13.0, 13.237604307034012), (5.0, 17.856406460551018)], [(21.0, 17.856406460551018), (21.0, 27.09401076758503), (29.0, 31.712812921102035), (37.0, 27.09401076758503), (37.0, 17.856406460551018), (29.0, 13.237604307034012), (21.0, 17.856406460551018)], [(-3.0, 31.712812921102035), (-3.0, 40.95041722813605), (5.0, 45.569219381653056), (13.0, 40.95041722813605), (13.0, 31.712812921102035), (5.0, 27.09401076758503), (-3.0, 31.712812921102035)], [(13.0, 31.712812921102035), (13.0, 40.95041722813605), (21.0, 45.569219381653056), (29.0, 40.95041722813605), (29.0, 31.712812921102035), (21.0, 27.09401076758503), (13.0, 31.712812921102035)]]', 'assert calculate_polygons(9,6,4,3,2)==[[(5.0, 2.5358983848622456), (5.0, 4.8452994616207485), (7.0, 6.0), (9.0, 4.8452994616207485), (9.0, 2.5358983848622456), (7.0, 1.3811978464829942), (5.0, 2.5358983848622456)], [(7.0, 6.0), (7.0, 8.309401076758503), (9.0, 9.464101615137753), (11.0, 8.309401076758503), (11.0, 6.0), (9.0, 4.8452994616207485), (7.0, 6.0)]]']","Python Function - Write a function to calculate a grid of hexagon coordinates where function returns a list of lists containing 6 tuples of x, y point coordinates.
import math
def calculate_polygons(startx, starty, endx, endy, radius):
    result = []
    for x in range(startx, endx):
        for y in range(starty, endy):
            result.append([(x, y), (x + radius, y), (x + radius, y + radius), (x, y + radius), (x - radius, y + radius), (x - radius, y)])
    return result
",34.19400882720947
483,"
def binary_to_integer(test_tup):
    result = 0
    for i in range(len(test_tup)):
        result += test_tup[i] * 2**i
    return result
",Write a function to convert the given binary tuple to integer.,"def binary_to_integer(test_tup):
  res = int("""".join(str(ele) for ele in test_tup), 2)
  return (str(res)) ","[""assert binary_to_integer((1, 1, 0, 1, 0, 0, 1)) == '105'"", ""assert binary_to_integer((0, 1, 1, 0, 0, 1, 0, 1)) == '101'"", ""assert binary_to_integer((1, 1, 0, 1, 0, 1)) == '53'""]","Python Function - Write a function to convert the given binary tuple to integer.
def binary_to_integer(test_tup):
    result = 0
    for i in range(len(test_tup)):
        result += test_tup[i] * 2**i
    return result
",14.873071670532227
